Date,Price,Open,High,Low,Vol.,Change %,SentimentSum
2022-12-30,308.90,306.95,309.04,305.62,3.30M,-0.05%,0
2022-12-29,309.06,305.94,309.38,305.23,2.85M,1.86%,0
2022-12-28,303.43,304.77,307.46,303.26,2.63M,-0.69%,0
2022-12-27,305.55,306.45,308.58,304.65,2.73M,-0.31%,0
2022-12-23,306.49,302.88,306.57,300.92,2.46M,1.26%,0
2022-12-22,302.69,306.10,306.50,297.64,3.56M,-1.67%,0
2022-12-21,307.82,304.38,308.54,304.16,3.27M,1.93%,0
2022-12-20,302.00,300.09,304.19,297.00,3.09M,0.66%,0
2022-12-19,300.03,300.51,301.48,297.15,3.84M,0.01%,0
2022-12-16,300.00,299.05,302.47,297.76,8.31M,-0.63%,0
2022-12-15,301.91,306.43,306.96,299.45,5.11M,-2.39%,0
2022-12-14,309.29,312.74,316.36,308.40,4.06M,-0.97%,0
2022-12-13,312.33,318.40,318.91,310.82,5.04M,0.28%,0
2022-12-12,311.45,307.55,311.91,305.46,4.37M,1.65%,0
2022-12-09,306.39,305.32,308.34,304.71,3.33M,0.13%,0
2022-12-08,305.99,306.00,307.49,305.09,2.35M,0.06%,0
2022-12-07,305.82,307.07,309.38,304.92,4.13M,-0.64%,0
2022-12-06,307.78,309.95,310.29,306.35,3.88M,-0.90%,0
2022-12-05,310.57,315.22,315.66,308.73,3.84M,-1.76%,0
2022-12-02,316.15,313.49,316.38,312.75,3.03M,0.10%,0
2022-12-01,315.84,319.00,319.56,313.30,4.35M,-0.87%,0
2022-11-30,318.60,315.13,318.60,308.70,7.92M,1.10%,0
2022-11-29,315.13,311.89,315.29,311.35,3.74M,0.59%,0
2022-11-28,313.27,316.25,317.64,312.33,4.23M,-1.31%,0
2022-11-25,317.43,317.52,319.12,316.18,1.84M,0.40%,0
2022-11-23,316.18,315.39,316.43,314.07,2.69M,0.13%,0
2022-11-22,315.76,313.00,316.55,312.05,3.17M,1.47%,0
2022-11-21,311.20,310.81,312.90,308.58,2.86M,0.14%,0
2022-11-18,310.76,310.55,311.20,308.61,3.40M,1.08%,0
2022-11-17,307.44,305.70,307.62,304.15,3.06M,-0.43%,0
2022-11-16,308.76,310.93,311.55,306.74,2.97M,-0.39%,0.34
2022-11-15,309.98,313.67,313.89,307.18,4.37M,0.35%,0.0
2022-11-14,308.91,310.00,311.84,308.84,4.64M,-0.26%,0
2022-11-11,309.72,305.56,311.33,302.60,6.57M,2.15%,0
2022-11-10,303.20,297.11,303.50,294.54,5.70M,5.04%,0
2022-11-09,288.65,291.98,292.40,288.06,2.76M,-1.35%,0
