Date,Price,Open,High,Low,Vol.,Change %,SentimentSum
2021-10-25,341.62,316.84,348.34,314.73,188.56M,12.66%,0.0
2021-10-22,303.23,298.50,303.33,296.99,68.64M,1.75%,0
2021-10-21,298.00,285.33,300.00,285.17,94.44M,3.26%,0
2021-10-20,288.60,288.45,289.83,285.79,42.10M,0.18%,0.3818
2021-10-19,288.09,292.51,292.65,287.50,52.14M,-0.67%,0
2021-10-18,290.04,283.93,291.75,283.82,72.62M,3.21%,0
2021-10-15,281.01,274.58,281.07,274.12,56.77M,3.02%,-0.8632
2021-10-14,272.77,271.83,273.42,271.12,36.74M,0.89%,0
2021-10-13,270.36,270.16,271.80,268.59,42.36M,0.67%,0
2021-10-12,268.57,266.98,270.77,265.52,66.06M,1.74%,0
2021-10-11,263.98,262.55,267.08,261.83,42.60M,0.82%,0.5719
2021-10-08,261.83,265.40,265.46,260.30,50.22M,-1.02%,0.9685
2021-10-07,264.54,261.82,268.33,261.13,57.59M,1.39%,0
2021-10-06,260.92,258.73,262.22,257.74,43.90M,0.28%,0
2021-10-05,260.20,261.60,265.77,258.07,55.30M,-0.12%,0
2021-10-04,260.51,265.50,268.99,258.71,91.45M,0.81%,0
2021-10-01,258.41,259.47,260.26,254.53,51.09M,-0.03%,0
2021-09-30,258.49,260.33,263.04,258.33,53.87M,-0.75%,0
2021-09-29,260.44,259.93,264.50,256.89,62.83M,0.48%,0
2021-09-28,259.19,262.40,265.21,255.39,76.14M,-1.74%,0
2021-09-27,263.79,257.71,266.33,256.44,84.21M,2.19%,0
2021-09-24,258.13,248.63,258.27,248.19,64.12M,2.75%,0
2021-09-23,251.21,251.67,252.73,249.31,35.84M,0.23%,0
2021-09-22,250.65,247.84,251.22,246.37,45.38M,1.70%,0
2021-09-21,246.46,244.93,248.25,243.48,48.99M,1.26%,0
2021-09-20,243.39,244.85,247.33,239.54,74.27M,-3.86%,0
2021-09-17,253.16,252.38,253.68,250.00,84.61M,0.33%,0
2021-09-16,252.33,250.94,252.97,249.20,41.77M,0.15%,0
2021-09-15,251.94,248.33,252.29,246.12,46.07M,1.52%,-0.2263
2021-09-14,248.16,247.52,251.49,245.47,55.58M,0.20%,0
2021-09-13,247.67,246.74,248.26,236.28,68.86M,0.91%,0
2021-09-10,245.42,253.20,254.20,244.84,45.55M,-2.46%,0
2021-09-09,251.62,251.14,254.03,250.54,42.23M,0.13%,0
2021-09-08,251.29,253.86,254.82,246.92,56.38M,0.13%,0
2021-09-07,250.97,246.67,253.40,246.42,60.12M,2.64%,0
2021-09-03,244.52,244.08,244.67,241.40,45.81M,0.16%,0
2021-09-02,244.13,244.83,246.99,243.51,38.39M,-0.23%,0
2021-09-01,244.70,244.69,247.33,243.76,39.61M,-0.22%,0
2021-08-31,245.24,244.33,246.80,242.15,62.57M,0.66%,0
2021-08-30,243.64,238.24,243.67,237.58,55.81M,2.67%,0
2021-08-27,237.31,235.00,238.33,234.03,41.50M,1.53%,0
2021-08-26,233.72,236.10,238.47,232.54,39.64M,-1.41%,0
2021-08-25,237.07,235.68,238.99,234.67,37.94M,0.38%,0
2021-08-24,236.16,236.89,238.41,234.21,39.25M,0.31%,0.2263
2021-08-23,235.43,228.48,237.38,226.92,60.80M,3.83%,0
2021-08-20,226.75,227.62,230.71,224.57,44.53M,1.01%,0.7631
2021-08-19,224.49,226.07,228.85,222.53,42.94M,-2.25%,0
2021-08-18,229.66,223.25,231.92,223.12,61.05M,3.50%,-0.296
2021-08-17,221.90,224.22,224.86,216.28,71.16M,-2.98%,-0.5574
2021-08-16,228.72,235.02,236.50,225.47,69.31M,-4.32%,0.0
2021-08-13,239.06,241.24,243.30,238.11,50.19M,-0.70%,0
2021-08-12,240.75,235.45,240.93,233.13,53.05M,2.04%,0
2021-08-11,235.94,237.57,238.39,234.74,29.40M,-0.31%,-0.7783
2021-08-10,236.66,238.00,238.86,233.96,40.30M,-0.53%,0
2021-08-09,237.92,236.72,239.68,235.04,44.15M,2.10%,0
2021-08-06,233.03,237.30,238.78,232.54,46.87M,-2.17%,0
2021-08-05,238.21,238.67,240.32,237.14,38.76M,0.52%,0
2021-08-04,236.97,237.00,241.63,236.31,51.01M,0.17%,0
2021-08-03,236.58,239.67,240.88,233.67,64.86M,0.01%,-0.34
2021-08-02,236.56,233.33,242.31,232.80,100.85M,3.27%,0
2021-07-30,229.07,223.92,232.51,223.00,88.97M,1.45%,0
2021-07-29,225.78,216.60,227.90,216.27,91.18M,4.69%,0
2021-07-28,215.66,215.66,218.32,213.13,48.02M,0.34%,0.0
2021-07-27,214.93,221.13,222.17,209.08,98.44M,-1.95%,-0.19119999999999993
2021-07-26,219.21,216.99,222.73,215.70,76.01M,2.21%,0.4019
2021-07-23,214.46,215.45,216.27,212.43,43.82M,-0.91%,-0.0772
2021-07-22,216.42,218.81,220.72,214.87,45.32M,-0.92%,0
2021-07-21,218.43,219.87,221.62,216.76,41.86M,-0.79%,1.0626
2021-07-20,220.17,217.33,220.80,213.50,46.46M,2.21%,0
2021-07-19,215.41,209.96,215.73,207.10,63.89M,0.31%,0
2021-07-16,214.74,218.23,218.90,214.07,49.11M,-0.98%,0
2021-07-15,216.87,219.46,222.05,212.63,60.63M,-0.43%,0
2021-07-14,217.79,223.58,226.20,217.61,64.92M,-2.27%,0
2021-07-13,222.85,228.77,231.09,222.10,62.90M,-2.50%,0
2021-07-12,228.57,220.73,229.08,220.72,77.78M,4.38%,-0.5719
2021-07-09,218.98,217.73,219.64,214.90,54.42M,0.63%,0
2021-07-08,217.60,209.46,218.14,206.82,68.32M,1.27%,0
2021-07-07,214.88,221.42,221.90,212.77,56.38M,-2.26%,0
2021-07-06,219.86,227.24,228.00,217.13,69.85M,-2.85%,0
2021-07-02,226.30,226.33,233.33,224.42,81.29M,0.14%,0.0629
2021-07-01,225.97,227.97,229.33,224.27,55.90M,-0.26%,0
2021-06-30,226.57,226.59,230.94,226.05,56.78M,-0.16%,0
2021-06-29,226.92,228.22,229.17,225.30,52.14M,-1.16%,0
2021-06-28,229.57,223.88,231.57,223.44,64.89M,2.51%,-0.7003
2021-06-25,223.96,229.86,231.27,222.90,97.49M,-1.17%,0.2295
2021-06-24,226.61,225.00,232.54,222.54,137.95M,3.54%,0
2021-06-23,218.86,210.67,219.07,210.01,93.30M,5.27%,0.1779
2021-06-22,207.90,206.08,209.52,205.17,57.48M,0.46%,0.7783
2021-06-21,206.94,208.16,210.46,202.96,74.44M,-0.40%,0
2021-06-18,207.77,204.46,209.45,203.93,73.68M,1.09%,0
2021-06-17,205.53,200.63,207.16,200.45,68.10M,1.94%,0
2021-06-16,201.62,199.18,202.83,197.83,66.43M,0.92%,0
2021-06-15,199.79,205.56,205.60,199.41,53.29M,-2.97%,0
2021-06-14,205.90,204.08,208.50,203.06,61.27M,1.28%,0
2021-06-11,203.30,203.41,204.19,200.51,48.62M,-0.04%,-0.8228
2021-06-10,203.37,201.29,205.53,200.17,71.76M,1.89%,0
2021-06-09,199.59,200.72,203.93,199.21,49.75M,-0.80%,0
2021-06-08,201.20,207.67,207.70,198.50,78.16M,-0.25%,0.7269
2021-06-07,201.71,197.27,203.33,194.29,67.63M,1.01%,0
2021-06-04,199.68,193.24,200.20,192.40,72.11M,4.58%,0
2021-06-03,190.95,200.60,201.52,190.41,90.34M,-5.33%,0
2021-06-02,201.71,206.71,207.79,199.71,69.91M,-3.01%,0
2021-06-01,207.97,209.27,211.27,206.85,54.26M,-0.21%,0
2021-05-28,208.41,209.50,211.86,207.46,68.21M,-0.89%,0
2021-05-27,210.28,206.75,210.38,205.40,79.11M,1.89%,0.1406
2021-05-26,206.38,202.52,208.72,200.50,85.92M,2.39%,-0.3182
2021-05-25,201.56,202.44,204.66,198.57,84.02M,-0.29%,0
2021-05-24,202.15,193.87,204.83,191.22,103.67M,4.40%,0
2021-05-21,193.63,198.70,198.89,193.33,78.09M,-1.01%,0
2021-05-20,195.59,191.67,196.28,190.36,92.46M,4.14%,0.0
2021-05-19,187.82,184.18,188.74,182.33,118.74M,-2.49%,-0.0258
2021-05-18,192.62,189.33,198.75,187.79,110.49M,0.18%,0
2021-05-17,192.28,191.85,196.58,187.07,97.17M,-2.19%,0
2021-05-14,196.58,194.47,197.62,190.15,100.11M,3.16%,0.5423
2021-05-13,190.56,200.51,202.15,186.55,132.56M,-3.09%,0.7549999999999999
2021-05-12,196.63,200.83,206.80,195.59,101.47M,-4.42%,0
2021-05-11,205.73,199.75,209.03,198.53,139.51M,-1.88%,0
2021-05-10,209.68,221.63,221.68,209.20,94.18M,-6.44%,0.2382
2021-05-07,224.12,221.93,230.00,220.07,70.41M,1.33%,0
2021-05-06,221.18,226.92,227.01,216.67,83.35M,-1.10%,0
2021-05-05,223.65,227.02,228.43,222.45,65.71M,-0.39%,0.0516
2021-05-04,224.53,226.31,227.82,219.23,89.22M,-1.65%,0
2021-05-03,228.30,234.60,235.33,226.83,81.13M,-3.46%,0
2021-04-30,236.48,222.53,238.49,222.05,122.28M,4.79%,-0.6124
2021-04-29,225.67,233.17,234.08,222.83,86.54M,-2.51%,0
2021-04-28,231.47,232.14,236.17,231.20,66.81M,-1.47%,0.0
2021-04-27,234.91,239.32,241.33,234.45,88.31M,-4.53%,0.6597
2021-04-26,246.07,247.00,249.77,244.20,93.12M,1.21%,0.0837
2021-04-23,243.13,239.93,245.79,238.49,85.24M,1.35%,0
2021-04-22,239.90,247.17,251.26,239.35,106.77M,-3.28%,0
2021-04-21,248.04,234.92,248.28,232.67,93.65M,3.50%,-0.5423
2021-04-20,239.66,239.14,245.75,236.89,106.83M,0.61%,0
2021-04-19,238.21,239.87,241.80,230.60,119.06M,-3.40%,0.3818
2021-04-16,246.59,242.88,249.80,241.53,83.94M,0.13%,-0.4588
2021-04-15,246.28,247.70,247.90,240.44,83.55M,0.90%,0
2021-04-14,244.08,256.90,260.26,242.68,147.05M,-3.95%,0
2021-04-13,254.11,237.57,254.33,236.89,133.96M,8.60%,0.0772
2021-04-12,233.99,228.57,234.93,227.36,87.41M,3.69%,0
2021-04-09,225.67,225.92,226.99,223.14,64.31M,-0.99%,0
2021-04-08,227.93,225.79,229.85,223.88,71.77M,1.91%,0
2021-04-07,223.66,229.00,230.46,222.61,78.93M,-2.99%,0
2021-04-06,230.54,230.10,232.18,227.12,84.82M,0.08%,0
2021-04-05,230.35,235.90,236.05,228.23,125.53M,4.43%,0
2021-04-01,220.58,229.46,230.81,219.81,105.90M,-0.93%,0
2021-03-31,222.64,215.54,224.00,213.70,100.01M,5.08%,0
2021-03-30,211.87,200.58,212.55,197.00,118.30M,3.98%,0
2021-03-29,203.76,205.21,205.49,198.67,85.91M,-1.20%,0
2021-03-26,206.24,213.96,214.61,199.96,101.56M,-3.39%,0
2021-03-25,213.46,204.33,215.17,203.17,117.68M,1.61%,0
2021-03-24,210.09,222.64,222.67,210.04,101.39M,-4.82%,0.3919
2021-03-23,220.72,225.26,225.93,219.17,91.48M,-1.17%,0.0
2021-03-22,223.33,228.20,233.21,222.92,118.54M,2.31%,1.026
2021-03-19,218.29,215.53,219.08,208.21,128.68M,0.26%,0.1406
2021-03-18,217.72,228.10,229.74,217.33,100.11M,-6.93%,0
2021-03-17,233.94,218.96,234.58,217.00,121.12M,3.68%,0.0
2021-03-16,225.63,234.45,235.97,223.67,96.59M,-4.39%,0.0
2021-03-15,235.98,231.36,237.73,228.01,88.27M,2.05%,0.0
2021-03-12,231.24,223.33,231.63,222.05,100.75M,-0.84%,0
2021-03-11,233.20,233.13,234.17,225.73,108.76M,4.72%,0
2021-03-10,222.69,233.43,239.28,218.35,181.82M,-0.82%,0
2021-03-09,224.53,202.73,226.03,198.40,202.57M,19.64%,-0.3818
2021-03-08,187.67,200.18,206.71,186.26,155.36M,-5.84%,0
2021-03-05,199.32,208.69,209.28,179.83,268.19M,-3.78%,0
2021-03-04,207.15,218.60,222.82,200.00,197.76M,-4.86%,0.34
2021-03-03,217.73,229.33,233.57,217.23,90.62M,-4.84%,0
2021-03-02,228.81,239.43,240.37,228.33,71.20M,-4.45%,0
2021-03-01,239.48,230.04,239.67,228.35,81.41M,6.36%,-0.5423
2021-02-26,225.17,233.33,235.57,219.84,123.27M,-0.99%,0
2021-02-25,227.41,242.05,245.74,223.53,117.07M,-8.06%,-0.4497
2021-02-24,247.34,237.28,248.33,231.39,110.30M,6.18%,1.2465
2021-02-23,232.95,220.71,237.87,206.33,199.82M,-2.19%,0.2263
2021-02-22,238.17,254.21,256.17,236.73,111.81M,-8.55%,0
2021-02-19,260.43,265.00,265.60,259.12,56.88M,-0.77%,0
2021-02-18,262.46,260.30,264.90,258.76,53.87M,-1.35%,0
2021-02-17,266.05,259.70,266.61,254.00,78.24M,0.24%,0
2021-02-16,265.41,272.67,273.67,264.15,59.41M,-2.44%,0.8555
2021-02-12,272.04,267.09,272.44,261.78,71.31M,0.55%,1.3125
2021-02-11,270.55,270.81,276.63,267.24,64.87M,0.85%,0.2263
2021-02-10,268.27,281.21,281.61,266.67,108.65M,-5.26%,0.019100000000000006
2021-02-09,283.15,285.04,286.60,280.58,45.47M,-1.62%,0.8619
2021-02-08,287.81,289.89,292.59,284.92,60.49M,1.31%,0.07219999999999993
2021-02-05,284.08,281.67,288.26,279.66,55.70M,0.26%,0
2021-02-04,283.33,285.00,285.50,277.81,47.44M,-0.55%,0
2021-02-03,284.90,292.34,292.69,284.35,55.03M,-2.07%,0
2021-02-02,290.93,281.56,293.50,280.73,73.04M,3.93%,0
2021-02-01,279.94,271.43,280.67,265.19,76.17M,5.83%,0
2021-01-29,264.51,276.67,280.80,260.03,104.97M,-5.02%,0
2021-01-28,278.48,273.33,282.67,267.00,79.13M,-3.32%,0.6124
2021-01-27,288.05,290.12,297.17,286.22,82.00M,-2.14%,0.0
2021-01-26,294.36,297.13,298.63,290.53,69.40M,0.26%,0
2021-01-25,293.60,285.00,300.13,279.61,123.52M,4.03%,0
2021-01-22,282.21,278.10,282.67,276.21,60.20M,0.20%,0.4019
2021-01-21,281.66,285.00,285.24,280.47,61.79M,-0.64%,0
2021-01-20,283.48,286.25,286.50,279.09,77.00M,0.70%,0
2021-01-19,281.52,279.27,283.33,277.67,76.10M,2.23%,0.0772
2021-01-15,275.39,284.00,286.63,273.03,116.33M,-2.23%,0
2021-01-14,281.67,281.13,287.67,279.58,93.80M,-1.10%,0.0387
2021-01-13,284.80,284.25,286.82,277.33,99.94M,0.59%,-0.19019999999999998
2021-01-12,283.15,277.00,289.33,275.78,138.81M,4.72%,0
2021-01-11,270.40,283.13,284.81,267.87,178.66M,-7.82%,0
2021-01-08,293.34,285.33,294.83,279.46,225.17M,7.84%,0.0
2021-01-07,272.01,259.21,272.33,258.40,154.50M,7.94%,-0.47890000000000005
2021-01-06,251.99,252.83,258.00,249.70,134.10M,2.84%,0.0
2021-01-05,245.04,241.22,246.95,239.73,96.74M,0.73%,0
2021-01-04,243.26,239.82,248.16,239.06,145.92M,3.42%,0
2020-12-31,235.22,233.33,239.57,230.37,148.95M,1.57%,0
2020-12-30,231.59,224.00,232.20,222.79,128.54M,4.32%,0
2020-12-29,222.00,220.33,223.30,218.33,68.73M,0.35%,0
2020-12-28,221.23,224.84,227.13,220.27,96.84M,0.29%,0
2020-12-24,220.59,214.33,222.03,213.67,68.60M,2.44%,0
2020-12-23,215.33,210.73,217.17,207.52,99.52M,0.88%,0.0
2020-12-22,213.45,216.00,216.63,204.74,155.58M,-1.46%,-0.1027
2020-12-21,216.62,222.08,222.83,215.36,174.14M,-6.49%,0
2020-12-18,231.67,222.97,231.67,209.51,666.38M,5.96%,-0.0258
2020-12-17,218.63,209.40,219.61,206.50,168.81M,5.32%,0.7439
2020-12-16,207.59,209.41,210.83,201.67,126.29M,-1.65%,0
2020-12-15,211.08,214.43,215.63,207.93,135.67M,-1.03%,0
2020-12-14,213.28,206.33,214.25,203.40,156.12M,4.89%,0
2020-12-11,203.33,205.00,208.00,198.93,139.42M,-2.72%,0
2020-12-10,209.02,191.46,209.25,188.78,201.25M,3.74%,0.5206
2020-12-09,201.49,217.90,218.11,196.00,213.87M,-6.99%,0
2020-12-08,216.63,208.50,217.09,206.17,192.80M,1.27%,1.3718000000000001
2020-12-07,213.92,201.64,216.26,201.02,168.93M,7.13%,0
2020-12-04,199.68,197.00,199.68,195.17,88.20M,0.95%,0
2020-12-03,197.79,196.67,199.66,194.14,127.66M,4.32%,0
2020-12-02,189.61,185.48,190.51,180.40,143.33M,-2.73%,0
2020-12-01,194.92,199.20,199.28,190.68,121.15M,3.02%,0
2020-11-30,189.20,200.74,202.60,184.84,189.01M,-3.10%,0.296
2020-11-27,195.25,193.72,199.59,192.82,112.68M,2.05%,0.25
2020-11-25,191.33,183.35,191.33,181.79,146.79M,3.35%,0
2020-11-24,185.13,180.13,186.66,175.40,160.95M,6.43%,0.5719
2020-11-23,173.95,167.83,175.33,167.26,150.78M,6.58%,0
2020-11-20,163.20,166.00,167.50,163.02,98.74M,-1.93%,0
2020-11-19,166.42,164.00,169.54,162.52,187.43M,2.60%,0
2020-11-18,162.21,149.45,165.33,147.83,234.13M,10.20%,0.0
2020-11-17,147.20,153.39,154.00,144.34,183.56M,8.21%,0.0
2020-11-16,136.03,136.31,137.48,134.70,80.52M,-0.10%,0
2020-11-13,136.17,136.95,137.51,133.89,59.49M,-0.79%,0
2020-11-12,137.25,138.35,141.00,136.51,59.82M,-1.29%,0
2020-11-11,139.04,138.82,139.56,136.86,52.07M,1.65%,0
2020-11-10,136.79,140.03,140.03,132.01,90.85M,-2.59%,0
2020-11-09,140.42,146.50,150.83,140.33,104.50M,-2.02%,-0.2023
2020-11-06,143.32,145.37,145.52,141.43,65.12M,-1.86%,0
2020-11-05,146.03,142.77,146.67,141.33,85.24M,4.06%,0.5859
2020-11-04,140.33,143.54,145.13,139.03,96.43M,-0.69%,0
2020-11-03,141.30,136.58,142.59,135.56,103.06M,5.84%,0
2020-11-02,133.50,131.33,135.66,130.77,87.06M,3.21%,0
2020-10-30,129.35,135.63,135.86,126.37,127.76M,-5.55%,0
2020-10-29,136.94,136.65,139.35,135.49,67.97M,1.18%,0
2020-10-28,135.34,138.83,139.53,135.33,76.35M,-4.39%,0
2020-10-27,141.56,141.25,143.50,140.03,68.06M,1.05%,0
2020-10-26,140.09,137.21,141.92,136.67,84.72M,-0.08%,0
2020-10-23,140.21,140.61,140.96,135.79,101.15M,-1.21%,0
2020-10-22,141.93,147.31,148.41,141.50,119.98M,0.75%,1.9428
2020-10-21,140.88,140.90,144.32,140.42,97.11M,0.17%,0.09
2020-10-20,140.65,143.92,143.92,139.68,94.97M,-2.06%,0
2020-10-19,143.61,148.75,149.00,142.96,108.86M,-2.01%,0
2020-10-16,146.56,151.48,151.98,146.28,98.33M,-2.05%,0
2020-10-15,149.63,150.10,152.19,147.50,107.02M,-2.69%,0
2020-10-14,153.77,149.93,155.30,149.12,144.14M,3.28%,0
2020-10-13,148.88,147.78,149.63,145.53,103.39M,0.98%,0
2020-10-12,147.43,147.33,149.58,146.19,116.37M,1.91%,0
2020-10-09,144.67,143.38,144.86,142.15,86.78M,1.90%,0
2020-10-08,141.97,146.15,146.33,141.77,121.26M,0.15%,0.0
2020-10-07,141.77,139.96,143.30,137.95,129.38M,2.73%,0
2020-10-06,137.99,141.26,142.93,135.35,147.44M,-2.75%,0.128
2020-10-05,141.89,141.12,144.55,139.78,134.17M,2.55%,0
2020-10-02,138.36,140.46,146.38,138.33,214.29M,-7.38%,0
2020-10-01,149.39,146.92,149.63,144.81,152.22M,4.46%,0
2020-09-30,143.00,140.44,144.64,140.16,144.44M,2.37%,0
2020-09-29,139.69,138.67,142.83,137.20,151.02M,-0.51%,0
2020-09-28,140.40,141.54,142.69,138.52,149.16M,3.40%,0
2020-09-25,135.78,131.16,136.24,130.43,201.63M,5.04%,-0.5615
2020-09-24,129.26,121.27,133.17,117.10,289.68M,1.95%,0
2020-09-23,126.79,135.05,137.38,125.29,285.22M,-10.34%,-0.3182
2020-09-22,141.41,143.20,145.92,139.20,238.74M,-5.60%,0.0258
2020-09-21,149.80,151.04,151.89,135.69,328.43M,1.64%,1.5594999999999999
2020-09-18,147.38,149.31,150.33,142.93,259.22M,4.42%,0
2020-09-17,141.14,138.53,145.93,136.00,230.34M,-4.15%,0
2020-09-16,147.25,146.62,152.60,145.10,217.64M,-1.78%,0
2020-09-15,149.92,145.52,153.98,143.57,291.90M,7.18%,-0.6124
2020-09-14,139.87,126.98,140.00,124.43,249.06M,12.58%,0
2020-09-11,124.24,127.31,127.50,120.17,182.15M,0.37%,0.2732
2020-09-10,123.78,128.74,133.00,120.19,254.79M,1.38%,0
2020-09-09,122.09,118.87,123.00,113.84,238.40M,10.92%,0
2020-09-08,110.07,118.67,122.91,109.96,346.40M,-21.06%,0.296
2020-09-04,139.44,134.27,142.67,124.01,330.97M,2.78%,-0.008000000000000007
2020-09-03,135.67,135.74,143.93,134.00,262.79M,-9.02%,0
2020-09-02,149.12,159.66,159.68,135.04,288.53M,-5.83%,0.8963000000000001
2020-09-01,158.35,167.38,167.50,156.84,270.36M,-4.67%,-1.6442999999999999
2020-08-31,166.11,148.20,166.71,146.70,355.12M,12.57%,0
2020-08-28,147.56,153.01,154.57,145.77,301.22M,-1.13%,1.1308
2020-08-27,149.25,145.36,153.04,142.83,355.40M,3.97%,0
2020-08-26,143.54,137.33,144.40,136.91,213.59M,6.42%,0
2020-08-25,134.89,131.66,135.20,131.20,159.88M,0.45%,0
2020-08-24,134.28,141.75,141.93,128.50,300.96M,-1.75%,0
2020-08-21,136.67,136.32,139.70,135.00,322.34M,2.41%,0.5994
2020-08-20,133.46,124.05,134.80,123.80,309.18M,6.56%,0
2020-08-19,125.24,124.33,127.40,122.75,183.08M,-0.45%,0.34759999999999996
2020-08-18,125.81,126.60,128.26,123.01,247.12M,2.80%,-0.1027
2020-08-17,122.38,111.80,123.06,111.52,303.64M,11.20%,0
2020-08-14,110.05,111.00,111.25,108.44,188.66M,1.83%,0
2020-08-13,108.07,107.40,110.08,104.48,306.38M,4.26%,0
2020-08-12,103.65,98.00,105.67,95.67,328.48M,13.12%,0
2020-08-11,91.63,93.07,94.67,91.00,129.39M,-3.11%,0.6705
2020-08-10,94.57,96.53,97.17,92.39,112.83M,-2.35%,0
2020-08-07,96.85,99.97,99.98,94.33,133.45M,-2.48%,0
2020-08-06,99.31,99.39,101.15,98.48,89.89M,0.31%,0
2020-08-05,99.00,99.53,99.99,97.89,74.67M,-0.13%,0
2020-08-04,99.13,99.67,101.83,97.47,126.23M,0.13%,0
2020-08-03,99.00,96.61,100.65,96.29,132.14M,3.79%,0
2020-07-31,95.38,101.00,101.14,94.73,183.70M,-3.81%,-0.5106
2020-07-30,99.17,99.20,100.88,98.07,114.32M,-0.78%,0
2020-07-29,99.94,100.07,102.32,99.13,141.40M,1.53%,0.4404
2020-07-28,98.43,100.27,104.31,98.29,237.13M,-4.10%,0
2020-07-27,102.64,95.67,103.20,94.20,240.73M,8.65%,-0.4943
2020-07-24,94.47,94.40,97.67,91.10,290.95M,-6.34%,-0.2732
2020-07-23,100.87,111.93,112.60,98.72,364.93M,-4.98%,1.8942
2020-07-22,106.16,106.60,108.43,104.13,212.42M,1.53%,0.34
2020-07-21,104.56,109.33,111.67,103.87,242.36M,-4.54%,0
2020-07-20,109.53,101.27,110.00,99.20,256.82M,9.46%,0
2020-07-17,100.06,100.90,102.50,99.33,139.95M,0.02%,0.7906
2020-07-16,100.04,98.48,102.11,97.73,214.51M,-2.94%,0
2020-07-15,103.07,102.87,103.33,97.13,245.52M,1.93%,0.3182
2020-07-14,101.12,103.73,106.00,95.40,351.27M,1.32%,-0.3215
2020-07-13,99.80,110.60,119.67,98.07,584.78M,-3.09%,0
2020-07-10,102.98,93.07,103.26,91.73,350.06M,10.79%,0
2020-07-09,92.95,93.13,93.90,90.09,175.76M,2.08%,0
2020-07-08,91.06,93.67,94.48,87.42,244.67M,-1.73%,0
2020-07-07,92.66,93.67,95.30,89.11,322.35M,1.33%,0
2020-07-06,91.44,85.11,91.85,84.40,308.55M,13.48%,0
2020-07-02,80.58,81.43,81.87,79.04,258.75M,7.96%,0.2732
2020-07-01,74.64,72.20,75.69,72.03,199.90M,3.68%,0.7316
2020-06-30,71.99,67.10,72.51,66.92,253.78M,6.98%,0
2020-06-29,67.29,64.60,67.33,63.23,135.40M,5.17%,0
2020-06-26,63.98,66.32,66.33,63.66,132.82M,-2.66%,0
2020-06-25,65.73,63.62,65.73,62.48,138.82M,2.61%,0
2020-06-24,64.06,66.27,66.73,63.54,164.39M,-4.09%,0
2020-06-23,66.79,66.59,67.47,66.27,95.48M,0.75%,0
2020-06-22,66.29,66.66,67.26,66.00,95.44M,-0.66%,0.0
2020-06-19,66.73,67.52,67.73,66.09,130.20M,-0.30%,0
2020-06-18,66.93,66.87,67.95,66.30,146.28M,1.23%,0
2020-06-17,66.12,65.85,67.00,65.50,148.36M,0.98%,0
2020-06-16,65.48,67.46,67.53,64.16,210.77M,-0.88%,-0.2585
2020-06-15,66.06,61.19,66.59,60.57,235.46M,5.95%,0
2020-06-12,62.35,65.33,65.87,60.84,251.45M,-3.87%,0
2020-06-11,64.86,66.01,67.93,64.80,238.75M,-5.09%,0
2020-06-10,68.34,66.13,68.50,65.50,278.45M,8.98%,0
2020-06-09,62.71,62.67,63.63,61.60,170.82M,-0.98%,0
2020-06-08,63.33,61.27,63.33,60.61,212.62M,7.27%,0
2020-06-05,59.04,58.52,59.10,57.75,117.18M,2.45%,0
2020-06-04,57.63,59.33,59.72,57.23,133.32M,-2.09%,0
2020-06-03,58.86,59.21,59.86,58.67,119.24M,0.15%,0
2020-06-02,58.77,59.65,60.58,58.07,203.48M,-1.84%,-0.2263
2020-06-01,59.87,57.20,59.93,56.94,226.28M,7.54%,0
2020-05-29,55.67,53.92,55.67,53.61,177.19M,3.63%,1.1395
2020-05-28,53.72,54.23,54.98,53.45,109.14M,-1.76%,0
2020-05-27,54.68,54.72,55.18,52.33,173.24M,0.16%,0
2020-05-26,54.59,55.63,55.64,54.38,121.35M,0.24%,0
2020-05-22,54.46,54.81,55.45,54.13,149.81M,-1.29%,0.0
2020-05-21,55.17,54.40,55.50,53.07,183.82M,1.47%,0
2020-05-20,54.37,54.70,55.07,54.12,109.64M,0.93%,0
2020-05-19,53.87,54.34,54.80,53.74,144.55M,-0.68%,0
2020-05-18,54.24,55.19,55.65,53.59,175.47M,1.80%,0
2020-05-15,53.28,52.69,53.67,52.44,157.78M,-0.52%,-0.3182
2020-05-14,53.56,52.00,53.56,50.93,205.23M,1.57%,0
2020-05-13,52.73,54.72,55.07,50.89,285.98M,-2.28%,0.5574
2020-05-12,53.96,55.13,56.22,53.87,238.60M,-0.24%,0.0
2020-05-11,54.09,52.70,54.93,52.33,247.79M,-0.99%,-0.0516
2020-05-08,54.63,52.92,54.93,52.47,241.95M,5.06%,0
2020-05-07,52.00,51.81,53.09,51.49,172.92M,-0.33%,0
2020-05-06,52.17,51.77,52.65,50.74,166.85M,1.87%,0
2020-05-05,51.21,52.65,53.26,50.81,254.88M,0.91%,0.7783
2020-05-04,50.75,46.73,50.80,46.53,288.56M,8.56%,0
2020-05-01,46.75,50.33,51.52,45.54,487.98M,-10.32%,0.34
2020-04-30,52.13,57.01,57.99,50.90,427.08M,-2.32%,0.7139
2020-04-29,53.37,52.68,53.55,52.21,243.24M,4.10%,0
2020-04-28,51.27,53.04,53.67,50.45,228.33M,-3.72%,0.34149999999999997
2020-04-27,53.25,49.17,53.30,49.00,310.22M,10.16%,0
2020-04-24,48.34,47.39,48.72,46.55,198.56M,2.76%,-0.3818
2020-04-23,47.04,48.51,48.93,46.88,198.55M,-3.63%,0
